"New Lenovo 130S 11.6"" HD Laptop - Intel Celeron (2 core) N4000 1.1GHz up to 2.6GHz - 4GB Memory - 64GB SSD - Webcam - Bluetooth - HDMI - USB 3.1 - Windows 10 - Office 365 Personal 1-Year Included",4.0,https://m.media-amazon.com/images/I/51fn-Y5yBJL._AC_UY218_ML3_.jpg
Dell ChromeBook 11 -Intel Celeron 2955U - 4GB Ram - 16GB SSD - WebCam - HDMI - (11.6 HD Screen 1366x768) (Renewed),3.5,https://m.media-amazon.com/images/I/61mdECoYszL._AC_UY218_ML3_.jpg
"Lenovo Tab 4 - 10.1"" Android Tablet - Quad-Core Processor - 1.4GHz - 2GB RAM - 32GB Storage - Slate Black - ZA2J0143US",3.9,https://m.media-amazon.com/images/I/61OecUEm32L._AC_UY218_ML3_.jpg
Apple iPad Air 2 - 16 GB - Space Gray - Newest Version (Renewed),4.0,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UY218_ML3_.jpg
Acer Aspire TC-885-UA92 Desktop - 9th Gen Intel Core i5-9400 - 12GB DDR4 - 512GB SSD - 8X DVD - 802.11AC WiFi - USB 3.1 Type C - Windows 10 Home,3.9,https://m.media-amazon.com/images/I/61UgXsi+mcL._AC_UY218_ML3_.jpg
"Samsung Galaxy Tab E 9.6"" 16GB Black Wi-Fi Sm-T560NZKUXAC",4.5,https://m.media-amazon.com/images/I/71pmqBzOjxL._AC_UY218_ML3_.jpg
Vankyo MatrixPad Z4 10 inch Tablet - Android 9.0 Pie - 2 GB RAM - 32 GB Storage - 8MP Rear Camera - Quad-Core Processor - 10.1 inch IPS HD Display - Wi-Fi - Black,4.0,https://m.media-amazon.com/images/I/71KxwR9f4TL._AC_UY218_ML3_.jpg
Dell Inspiron 15.6 inch HD Touchscreen Flagship High Performance Laptop PC | Intel Core i5-7200U | 8GB RAM | 256GB SSD | Bluetooth | WIFI | Windows 10 (Black),4.0,https://m.media-amazon.com/images/I/61Qf8Z2TmLL._AC_UY218_ML3_.jpg
Asus TUF FX505DT Gaming Laptop - 15.6” 120Hz Full HD - AMD Ryzen 5 R5-3550H Processor - GeForce GTX 1650 Graphics - 8GB DDR4 - 256GB PCIe SSD - Gigabit Wi-Fi 5 - Windows 10 Home - FX505DT-AH51 - RGB Keyboard,3.6,https://m.media-amazon.com/images/I/81hvy0QbcPL._AC_UY218_ML3_.jpg
HP Pavilion 15.6 HD 2019 Newest Thin and Light Laptop Notebook Computer - Intel AMD A6-9225 - 8GB RAM - 1TB HDD - Bluetooth - Webcam - DVD-RW - WiFi - Win 10,3.7,https://m.media-amazon.com/images/I/5123FA6TGDL._AC_UY218_ML3_.jpg
ASUS VivoBook 15 Thin and Light Laptop - 15.6” FHD - Intel Core i3-8145U CPU - 8GB RAM - 128GB SSD - Windows 10 in S Mode - F512FA-AB34 - Slate Gray,4.1,https://m.media-amazon.com/images/I/81mZ4eDWYkL._AC_UY218_ML3_.jpg
Dell OptiPlex 3060 SFF Desktop Computer with Intel Core i5-8500 3 GHz Hexa-core - 8GB RAM - 256GB SSD (KM82W),3.8,https://m.media-amazon.com/images/I/71wbjlsuR0L._AC_UY218_ML3_.jpg
